NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
JARID2	JARID2	Details ...	1323	-0.23531978	-1.1017671	0.1576087	0.1576087	0.145	2098	tags=25%, list=21%, signal=27%	
