gsea_outputs/outputs_actual_glass/GLSS.CU.R004_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258887804/gsea_report_for_na_neg_1623258887804.tsv:JARID2	JARID2	Details ...	3414	-0.1961708	---	---	1.0	0.0	4194	tags=26%, list=22%, signal=27%	
gsea_outputs/outputs_actual_glass/GLSS.CU.R019_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258864525/gsea_report_for_na_pos_1623258864525.tsv:JARID2	JARID2	Details ...	3414	0.5278956	1.8148664	0.0	0.0	0.0	4862	tags=42%, list=25%, signal=46%	
gsea_outputs/outputs_actual_glass/GLSS.HF.2548_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258864295/gsea_report_for_na_pos_1623258864295.tsv:JARID2	JARID2	Details ...	3414	0.4778533	1.7851983	0.0	0.0	0.0	2687	tags=25%, list=14%, signal=24%	
gsea_outputs/outputs_actual_glass/GLSS.HF.3050_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258865116/gsea_report_for_na_neg_1623258865116.tsv:JARID2	JARID2	Details ...	3414	-0.36132005	-1.5197814	0.0	0.0	0.0	3729	tags=29%, list=20%, signal=30%	
gsea_outputs/outputs_actual_glass/GLSS.HF.57AE_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258865137/gsea_report_for_na_neg_1623258865137.tsv:JARID2	JARID2	Details ...	3414	-0.5163273	-1.6116817	0.0	0.0	0.0	3804	tags=34%, list=20%, signal=35%	
gsea_outputs/outputs_actual_glass/GLSS.HF.6504_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258864384/gsea_report_for_na_pos_1623258864384.tsv:JARID2	JARID2	Details ...	3414	0.49517846	1.525154	0.0	0.0	0.0	4275	tags=36%, list=22%, signal=38%	
gsea_outputs/outputs_actual_glass/GLSS.HF.6658_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258864315/gsea_report_for_na_pos_1623258864315.tsv:JARID2	JARID2	Details ...	3414	0.32169774	1.1084837	0.029	0.029	0.029	3385	tags=25%, list=18%, signal=25%	
gsea_outputs/outputs_actual_glass/GLSS.HF.9A7A_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258864723/gsea_report_for_na_pos_1623258864723.tsv:JARID2	JARID2	Details ...	3414	0.3942163	1.4870733	0.0	0.0	0.0	3327	tags=27%, list=17%, signal=27%	
gsea_outputs/outputs_actual_glass/GLSS.HF.B972_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258865161/gsea_report_for_na_pos_1623258865161.tsv:JARID2	JARID2	Details ...	3414	0.50956005	1.4914533	0.0	0.0	0.0	3521	tags=32%, list=18%, signal=33%	
gsea_outputs/outputs_actual_glass/GLSS.HF.DF35_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258872171/gsea_report_for_na_pos_1623258872171.tsv:JARID2	JARID2	Details ...	3414	0.3126306	1.0673859	0.077	0.077	0.077	3711	tags=26%, list=19%, signal=27%	
