NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
JARID2	JARID2	Details ...	1323	0.25107497	1.2379369	0.0060975607	0.0060975607	0.001	1114	tags=18%, list=11%, signal=18%	
