NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
JARID2	JARID2	Details ...	1323	0.2778382	1.3681501	0.0	0.0	0.0	1375	tags=22%, list=14%, signal=22%	
