NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
JARID2	JARID2	Details ...	1323	0.31230363	1.5917711	0.0	0.0	0.0	1879	tags=30%, list=19%, signal=32%	
