NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
JARID2	JARID2	Details ...	1323	-0.2503321	-1.2779907	0.0013037809	0.0013037809	0.001	1738	tags=24%, list=18%, signal=25%	
