Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
SNIP1	-0.33023405	-0.30945772	0.17257941	-0.34669954	-0.30628908	-0.42257228	-0.22849657	0.19931667	-0.28072283	-0.20898989	-0.22913224	0.29030097	-0.20867702	-0.24380484	-0.22212909	-0.25281554	0.18929067	-0.32428002	-0.38098553	-0.2999109	0.30870253	0.165149	0.31272697	0.32706004	-0.21842082	0.29105857	-0.2037606	0.37397668	-0.30429396	-0.29540488	-0.29067004	-0.1527116	0.2559855	-0.17186171	-0.23093581	-0.23773271	0.19066851	-0.25206432	-0.25023434	-0.17845069	0.2590147	-0.31411397	-0.3989308	0.17071553	-0.25457186	0.33743522	-0.20967895	-0.19002458	-0.2616193	0.27116045	-0.19863883	-0.2948132	-0.28189686	0.24572828	-0.29277667	-0.38623512	-0.24216367	-0.14308265	-0.23820515	0.41999495	-0.27935597	0.17988859	-0.35073212	0.25245166	0.23473364	-0.29062045	-0.28144753	-0.24394973	-0.31210977	-0.2457398	0.4176591	0.17023058	-0.33160546	0.17416786	-0.21538733	0.4306121	-0.28237152	-0.29389384	0.24659732	-0.1971114	-0.44122797	0.2282545	-0.22735983	0.25448534	-0.33950195	0.20577285	-0.21710616	0.38560137	0.3441949	0.27431604	-0.20965362	0.25631526	-0.19435297	0.25710836	0.20741448	-0.1603539	-0.20058458	-0.20113225	0.36276445	-0.24342757	-0.18512197	-0.26737168	-0.23577677	-0.3026646	0.3366858	-0.32120293	0.23668288	-0.16748081	0.38406312	0.17180422	-0.27602756	-0.2735576	0.23457608	-0.33071622	0.3277345	0.241003	0.24193183	-0.2159445	0.2651136	0.17533861
SNRNP70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SON	-0.41147295	-0.3392094	-0.19561769	-0.3277143	-0.25309	-0.39933437	0.24625759	0.25390664	-0.27615157	-0.2336747	0.2024871	-0.29049268	-0.2447589	-0.23242082	-0.24373113	0.258872	0.17758295	-0.24523562	-0.29423282	0.24656633	-0.26231533	0.2227558	0.25718477	0.21426985	-0.23626105	-0.20328571	-0.31602088	0.3301023	-0.3769381	-0.35019675	-0.34560165	0.25900367	-0.1754325	-0.24016543	-0.24516208	0.18818107	-0.20214859	-0.22848882	0.23895408	-0.28077155	0.29908696	-0.2889331	-0.443993	-0.19464482	-0.2427232	0.2969093	-0.2102376	0.23678476	-0.2492001	0.3049297	-0.26904678	-0.27553195	-0.19572358	0.326198	-0.2721846	-0.2772899	0.17775114	0.23999348	-0.23866752	0.39276376	-0.21543424	-0.20121099	-0.39454034	-0.27841023	0.24322332	-0.3100757	-0.25674197	0.28475603	-0.18521862	0.25936055	0.40542078	0.18488383	-0.40784883	0.24738091	0.22719505	0.39379	-0.26816443	-0.22982968	0.18664174	0.24817355	-0.47709298	0.22511956	-0.17503795	-0.17488968	-0.25364894	-0.20279393	-0.32563466	0.35136047	0.30457047	0.25860217	0.20048305	-0.21257223	0.25068122	0.30050164	0.2052197	-0.26583734	0.27540362	0.198897	0.2838183	-0.26430458	-0.18988456	-0.2964735	0.24903427	-0.18781841	0.36958978	-0.36816517	0.19588391	0.22745723	0.44265285	0.25383636	-0.28855178	-0.37920788	-0.17969674	-0.39596334	0.35172457	-0.21512167	0.26318404	0.21926013	0.2567074	-0.21899997
SOX13	-0.3812585	-0.32609287	-0.2669959	-0.3353634	-0.28398445	-0.41701803	-0.24191888	0.21586946	-0.26212087	0.20030098	-0.23727216	-0.26997653	-0.22980382	-0.24617381	-0.24373217	-0.21619868	-0.15942816	-0.3478424	-0.346435	-0.27904618	0.2674741	-0.19913165	0.23018017	0.29861495	-0.2282659	0.23074889	-0.24259338	0.3571553	-0.32843557	-0.3241319	-0.33924657	0.2488208	0.20584762	-0.18543005	-0.28903595	0.18747818	0.23256217	-0.21628524	0.2679326	-0.20624427	0.2772741	-0.28386095	-0.3709441	-0.18374828	-0.23077597	0.31763706	-0.26395544	-0.23844753	-0.20494795	0.31724697	-0.1948709	-0.27891186	-0.28187126	0.23448007	-0.2651458	-0.3445056	-0.16629672	0.21639632	-0.26192576	0.39568806	0.20319833	-0.17722046	-0.34464803	0.24829066	0.26469243	-0.29321674	-0.21802329	-0.21999043	-0.23731074	0.3210054	0.43218893	-0.19273873	-0.3808469	-0.19329365	0.26692507	0.39388213	-0.26759794	-0.2558394	0.2077025	0.26581645	-0.41208038	0.2258203	-0.1846528	0.1875981	0.20356238	-0.20307888	-0.24067391	0.3651161	0.3434883	0.27564543	-0.19684428	-0.21910873	0.24282017	0.2876596	-0.18177202	-0.18170193	0.21932857	-0.23039544	0.27562863	-0.22320743	-0.24503158	-0.3031478	0.27719265	-0.33037317	0.3018368	-0.32995453	-0.22117582	-0.22514504	0.3598071	0.2012433	-0.23527923	-0.33315903	-0.18654498	-0.36661062	0.3300037	-0.22051582	0.27005044	-0.1968847	0.29005435	0.22364606
SOX17	-0.37153587	-0.32304916	0.16490792	-0.38935977	-0.31027496	-0.38851008	-0.30385676	0.17002617	0.27948698	0.2297697	-0.22536756	-0.28661892	-0.24394861	-0.21557347	-0.23330976	-0.27442077	-0.16757625	-0.31733066	-0.36688766	-0.2815599	0.2517044	0.19331001	0.28091505	0.32262522	-0.26629108	0.24935786	-0.2878417	0.3213389	-0.3523013	-0.32064468	-0.34863207	0.17554298	0.22174029	-0.15173179	-0.20736468	-0.15980628	0.14282863	-0.24374123	0.24797441	-0.22850217	0.30006778	-0.2934945	-0.38881192	0.1713037	-0.20754465	0.28127927	-0.2813291	0.24034935	-0.28131342	0.30269986	-0.31036487	-0.28948012	-0.28237003	0.1738213	-0.2289993	-0.3371317	-0.21624461	0.1808523	-0.25859302	0.40180272	-0.23211713	0.17712568	-0.27928382	0.28678337	0.27070513	-0.29346898	-0.24208213	-0.20914643	-0.22877593	0.28004292	0.45872524	-0.16275167	-0.42306536	0.24924365	0.1528308	0.38935208	-0.2864945	-0.24261285	0.21036445	0.22364338	-0.43741697	-0.19595937	-0.24915315	0.26409748	-0.28396848	0.20065454	-0.26830748	0.35907978	0.36284077	0.23587772	-0.17551146	-0.2836164	0.2242769	0.24259675	-0.19565393	-0.16481197	-0.1848615	0.23142976	0.29355362	-0.25703377	-0.23600161	-0.28433067	-0.24415049	-0.33210495	0.28355902	-0.33401167	0.16259006	0.1644103	0.4181418	0.20019181	-0.29010275	-0.32886383	0.24988432	-0.39098895	0.3340376	0.23809452	0.2626468	-0.18829466	0.23044541	0.24291891
SOX2	-0.36747292	-0.3128569	-0.17366245	-0.3742009	-0.28055245	-0.38839802	-0.29138976	0.17186858	0.2250668	0.20886032	-0.21422541	0.27027234	-0.24245329	-0.2083325	-0.2191106	-0.27654895	0.14349863	-0.31595126	-0.33096907	-0.23110852	0.26076338	0.20113069	0.26959327	0.26874653	-0.2543791	0.2668872	-0.27104554	0.3123462	-0.36122844	-0.31189257	-0.34120303	0.22337615	-0.15649295	-0.25448802	-0.2279713	-0.19336274	0.18892363	-0.24305423	0.25856718	-0.25295934	0.27590227	-0.29472846	-0.3772749	-0.1622653	-0.29431	0.32144812	-0.23826766	0.23477688	-0.24939492	0.3185811	-0.26602527	-0.3199426	-0.25790596	0.20177373	-0.26604065	-0.34751642	-0.20300305	0.17105344	-0.24410953	0.36195976	-0.2202	-0.20243064	-0.267484	0.26136371	0.26084912	-0.28676775	-0.2552099	-0.1858417	-0.26618934	0.28670287	0.42149255	0.18548836	-0.3677331	0.2516153	0.19650461	0.40055844	-0.2619617	-0.24790472	0.24922627	0.25602436	-0.42594036	0.20504738	0.16249557	0.2050204	-0.2625409	0.20196258	-0.26767176	0.36250457	0.30302578	0.26030412	0.16006176	-0.24025252	0.23861825	0.24571203	0.17039753	-0.17873137	-0.208989	0.2212513	0.3174254	-0.26668042	-0.24115893	-0.2584362	0.2330572	-0.33082518	0.30998793	-0.34489146	0.21024509	0.20993142	0.40482056	0.19652571	-0.25189695	-0.3235672	0.19707721	-0.34858885	0.30560684	0.21087606	-0.21891664	0.17181003	0.2752777	0.24963129
SOX4	-0.37289038	-0.30600393	-0.16278209	-0.38230184	-0.3047394	-0.3855654	-0.26298982	0.16877365	0.2325873	0.2000172	-0.20567442	0.27203482	-0.25773194	-0.20396899	-0.21487203	-0.25587428	-0.14706708	-0.32440796	-0.33952296	-0.23232046	0.2519125	0.19410406	0.24586299	0.28767994	-0.23687814	0.24121374	-0.2609755	0.32690418	-0.34566966	-0.33345276	-0.35206622	0.19414136	0.18543267	-0.16351418	-0.24522653	-0.1525888	0.17665334	-0.2433161	0.22895215	-0.216606	0.26819497	-0.2878846	-0.3968166	0.16135016	-0.23000975	0.30699968	-0.26267096	0.19421989	-0.23457018	0.32953355	-0.24785067	-0.2937775	-0.2686389	0.20805475	-0.23731953	-0.33878893	-0.18662916	0.17538327	-0.26301932	0.36903542	-0.2053442	-0.17495234	-0.29265484	0.2658812	0.2734154	-0.28542152	-0.24148668	-0.20742042	-0.26027653	0.27891144	0.42799535	0.17636201	-0.38837376	0.23393075	0.17288306	0.40047097	-0.27410144	-0.2634102	0.24490483	0.26878366	-0.43036345	0.20208964	-0.15593801	0.21257159	-0.2592593	0.17605603	-0.26442748	0.3747596	0.3251482	0.27589062	-0.16607837	-0.21357423	0.23012629	0.27064463	-0.15930197	-0.17093287	-0.19471881	0.21013269	0.3210767	-0.26372367	-0.24655464	-0.27592033	0.24327637	-0.32506642	0.31670332	-0.32981065	0.16707289	0.16906816	0.4053302	-0.1890138	-0.24006315	-0.31251752	0.21023726	-0.357481	0.32767704	0.20966192	0.22533387	-0.17650042	0.25633624	0.22219004
SOX6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX9	-0.3554158	-0.3333038	0.16995355	-0.35329354	-0.31905884	-0.38682494	-0.26581672	0.20222183	-0.24333589	-0.2202773	-0.24466978	0.29497218	-0.23531705	-0.21241246	-0.24522734	-0.24601781	-0.15447016	-0.33861545	-0.32009354	-0.26058376	0.28421545	0.19836922	0.26091352	0.2990371	-0.22328709	0.25893107	-0.25018734	0.32023183	-0.34483203	-0.3380444	-0.3468292	0.19974226	0.19140062	-0.14616373	-0.26464358	-0.17110497	0.17260769	-0.26856992	-0.2184663	-0.22088897	0.26966298	-0.26953968	-0.4127675	-0.17464821	-0.22302338	0.32168695	-0.24687776	0.19962446	-0.24345757	0.32514778	-0.26619545	-0.32208046	-0.27867818	0.22394402	-0.26288432	-0.35497615	-0.20481423	0.1704335	-0.22439475	0.3807496	-0.2508886	-0.15439117	-0.30956787	0.26259103	0.26723853	-0.2902042	-0.22113816	-0.18746886	-0.27227023	0.30110133	0.4171442	0.16763079	-0.37649456	0.23402347	0.17113848	0.40773624	-0.29001883	-0.25506157	0.23951587	0.26973498	-0.43132478	0.20689963	-0.18344556	0.2575622	-0.27989602	0.18401287	-0.25093916	0.39186323	0.3291509	0.28032765	-0.16823035	-0.2221075	0.21721518	0.2481699	0.16691962	-0.19525667	-0.18686602	0.20838544	0.31737512	-0.27533007	-0.27413055	-0.2728112	0.2432859	-0.33358398	0.29631466	-0.33655602	0.176775	0.19283874	0.39740637	-0.19337226	-0.26758912	-0.3464079	0.24184544	-0.37774298	0.32414985	-0.1974124	0.25436205	-0.19347277	0.26382536	0.23721305
SP140	-0.3820687	-0.3014544	-0.28425077	-0.32116628	-0.22884561	-0.3876398	-0.25166863	0.22416675	-0.25509378	0.21348083	0.17975272	-0.27715695	0.19790912	-0.22284415	-0.24575627	0.19070838	0.17404282	-0.28659338	-0.3149754	-0.22096635	-0.24263044	0.22173068	0.25814655	0.20635049	-0.2593075	0.19633335	-0.26012412	0.3009144	-0.40443853	-0.32024622	-0.3557738	0.25216737	-0.20011348	-0.26575357	-0.23612763	-0.20047162	-0.17149264	0.21879	0.28920233	-0.29401207	0.2505743	-0.3033822	-0.34203872	-0.23157392	-0.29765058	0.29306725	-0.20605879	0.25412744	-0.24775785	0.30401978	-0.24715883	-0.21603583	-0.25039446	0.22693522	-0.22960138	-0.29863116	0.18495929	0.20769078	-0.22299065	0.37855434	-0.21146208	-0.21635889	-0.28325203	0.27490532	0.24999684	-0.2925677	-0.27676713	0.23026595	-0.20806748	0.2882245	0.4093951	-0.18276405	-0.39200383	0.26705647	0.2269974	0.38309798	-0.2540031	-0.21875195	-0.21322499	0.2442091	-0.41471317	0.21946557	0.2015482	-0.18941316	0.22148782	0.21478686	-0.32054546	0.29338065	0.3034162	0.20515372	0.20721854	-0.24389105	0.25010398	0.24321422	-0.21119338	-0.21008357	0.20124552	-0.21006978	0.21349286	-0.18629703	-0.18490079	-0.28559902	0.23242752	-0.27469054	0.30072546	-0.35388792	-0.18904066	0.22451174	0.3901153	0.27544957	-0.24840988	-0.37865865	-0.2321362	-0.37986562	0.33017293	-0.25463164	-0.2354481	0.24571393	0.28744945	0.19966756
