Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
HDGFL3	-0.8297796	0.75407904	---	1.0143867	---	-0.95382524	1.9019554	1.2991605	-1.049267	-0.7067413	0.9255898	0.77331835	---	-1.0214936	0.7730484	1.124521	-0.93498826	-0.79852057	0.7902469	---	-0.6511245	0.7451204	0.8581915	-0.62561816	0.7686504	-1.1116377	-1.1531336	---	-0.7023936	-1.5476383	-0.71447194	0.7427243	-0.70205003	-0.7229607	0.97450835	-0.83501244	-1.3174099	0.91215116	0.7742564	-0.82287127	-0.67479473	-0.6125082	-2.0097368	-0.9247054	---	---	0.74797654	---	-1.3182783	---	0.54342085	0.90174973	1.100271	1.4582622	-0.99128723	-0.7487803	0.77380043	1.1360623	0.7691253	0.81536895	0.72070074	---	-1.4402131	-1.0477755	0.5272884	-0.6036058	-0.9575664	0.88181436	1.4021211	0.6955461	0.60076755	0.9353398	-0.7291438	---	0.95425385	0.91115403	0.710838	---	---	-1.3195941	-0.79348516	0.8657339	---	-0.66274	0.6806618	-0.7096854	-0.6660228	-0.65357447	0.8103612	---	0.80621094	---	0.6763974	1.1019859	0.90550613	-1.095577	1.2385745	-0.78881705	0.9305088	0.567482	0.9633652	-0.7628619	-0.7274371	0.9266629	---	-0.67836356	-0.7621699	1.0681797	0.6006742	0.7457722	-1.187898	-0.6898851	-0.6001467	-0.77846074	0.725233	-0.72069883	0.9834754	---	1.0585845	-1.4273753
HES1	-0.73521197	-0.7579016	-0.48559067	-0.850893	-1.26442	-0.6306177	0.94634765	0.8175673	-0.7910218	0.7193099	---	0.78274316	0.62021494	-0.8930119	0.7966544	0.7090964	-0.88964576	-0.95355403	-0.7421123	-0.85636777	0.85644746	---	0.9067941	1.0330005	0.850781	0.8778749	0.699766	0.74304163	-0.7020169	-0.84008026	-0.73593783	0.56639546	-0.70168555	-0.6584393	-0.75428885	-0.7608024	-0.75122917	-0.9262399	0.66782665	-0.665108	-0.80462134	0.7615756	-1.3963336	-0.7929712	0.8257678	0.68745404	---	-1.1246678	-0.83842796	0.68637854	0.5768936	0.62935627	0.6060868	0.9643536	-0.85439336	-1.1295277	0.7523041	0.6779136	-0.71725225	0.7932771	0.79280996	0.75985146	-1.1342342	-0.81893617	0.69090384	-0.7712316	-0.7765958	0.6006081	-0.7380876	0.7407509	0.78522295	0.67134607	-0.7138365	-0.9877562	-0.80154014	0.81726474	0.7170186	-0.87782735	---	-0.84537226	-0.7494641	0.89197266	0.7313011	-0.57512724	-0.7564566	-0.8113908	-0.57861185	-0.69709086	0.89184767	0.8612859	0.6416063	-0.58567923	-0.82380795	0.8357028	0.63776034	-0.6234856	0.6897577	-0.68997675	0.9358192	---	-0.7751148	-0.7402783	0.6815136	-1.0711453	-0.7244628	-0.71792346	-0.75798166	-0.7914981	0.5898949	0.632333	-0.84755754	-0.73500186	-0.564494	-0.7765415	0.6561704	-0.67579854	0.77549785	---	0.79308474	-0.91022664
HES2	-0.6828822	0.93922603	-1.124827	0.8323147	0.98941195	-0.8136647	0.79889935	0.83768874	-1.029548	0.80041814	0.83297133	0.88028276	0.91603005	-0.9149592	0.92882174	0.99451405	-0.91796124	-1.117895	0.8520065	0.9031459	-0.8223396	0.6902728	-1.2913524	-0.78101707	1.1919593	-0.93312925	0.8722051	1.1566517	-0.77398115	0.87866473	-0.9798084	0.9645297	---	1.2018062	-1.1336737	1.0807288	---	0.80112	0.88811314	---	-0.7233638	---	-0.80542934	-0.8135799	-0.7714387	-0.9305849	0.7603134	---	1.2492536	1.0285583	1.0249128	0.94825757	-1.074864	0.99901164	1.0828722	-0.96409255	0.9640992	0.6797587	-1.0788406	0.85931355	1.3173205	-0.88017005	-1.066629	0.75504017	0.77640206	-0.6627864	-0.7760594	0.8141564	-1.0789721	0.8406769	0.79883593	-1.0549197	-0.9612774	---	1.0328308	1.0185615	-0.8198577	0.77968514	-0.7140452	---	-0.6855901	1.0352855	1.3364269	-1.0065874	1.0332164	-1.1103191	-0.7266059	-0.73438877	0.8171062	-0.7416049	0.8872337	-0.7747881	0.93864447	0.9747016	-0.84595317	-0.85647035	1.0663525	-1.2152779	-0.88720775	0.7162489	---	-0.9086062	1.1908696	-1.1666918	0.74325985	-0.5730232	-1.1468863	-1.1994972	0.70071024	0.6740994	1.2623148	-0.91579074	-0.9223065	-0.78631693	0.7538406	-0.8047758	0.78125834	0.7310184	-0.9483605	1.1112814
HEXIM1	-0.69820213	0.6790735	-0.47490162	0.65552795	-1.2056085	-0.7083809	1.0319424	0.83913153	-0.7873265	0.6370328	---	0.76498264	0.56651324	-0.8822536	0.72811264	0.63345945	-0.68820864	-0.86445355	-0.67489856	---	-0.6132885	0.6349974	0.9640585	---	0.8199651	0.8635228	0.6890938	0.678283	-0.63089126	-0.95669705	-0.6411302	0.6434169	-0.5883011	-0.68920076	0.72425663	-0.8576984	-0.8403361	---	0.694455	-0.8160029	-0.647874	---	-1.4920946	-0.6389933	0.81637675	0.6368079	0.58756393	---	-0.98815244	0.7781922	0.4910076	---	---	1.0736722	-1.0696203	-1.0908278	0.6311438	0.71743655	-0.81586486	0.7805726	0.54359186	---	-1.0016439	-0.85304135	0.53940815	-0.62983334	-0.7696084	0.6706491	0.69742197	0.70928365	0.6137594	0.87379384	-0.62830764	---	0.7026202	0.6973053	0.74712294	---	---	-0.8780379	-0.7433889	0.7527789	0.6332802	-0.5089767	0.6520505	0.7003877	-0.56450015	0.6565285	0.74895585	---	0.69154805	-0.5422509	-0.7379338	0.7421521	0.6911818	-0.81746227	0.6894796	-0.67380416	1.0487713	---	---	-0.61337954	0.72279114	-1.1177554	0.57382035	-0.6370986	0.6847811	0.82049257	0.66029453	0.6204386	-0.9363304	-0.62891895	---	-0.7515436	0.66697365	-0.6321952	0.7292958	---	0.95492196	0.71366817
HEY1	-0.40295783	-0.6269588	---	---	---	-0.4562075	0.75360835	0.6082637	---	0.43704617	---	---	---	---	0.68338954	---	-0.5222657	-0.79583275	-0.6473944	---	---	0.30223632	0.77834725	---	---	0.7950779	0.48623937	0.4791176	-0.3458198	-0.73742986	-0.46720654	---	---	---	---	-0.47339347	-0.4635427	---	---	---	---	---	-1.5176725	-0.4472085	---	0.59024805	---	---	-0.5000325	0.60135645	---	---	---	0.709833	-0.91356385	-1.1483978	0.38169596	---	-0.8165769	0.61839813	---	---	-0.8488496	-0.6021845	0.33872557	---	-0.28656736	---	-0.8946142	0.5722485	0.49745336	0.435563	-0.42397982	---	---	0.496518	-0.5303892	---	---	-0.78026384	-0.5497532	0.4681515	0.30898297	---	---	-0.41246358	---	---	0.7926689	---	0.27960765	---	---	0.49726987	0.29365826	---	---	-0.40392247	1.014327	---	---	-0.53297114	0.41897765	-1.4742069	---	-0.37239304	0.31956235	0.53619707	0.36185384	0.3187232	-0.73160756	-0.33866876	---	-0.63944644	0.4199958	---	---	---	0.48825032	0.79078215
HHEX	0.6206543	0.8067093	-0.8997676	0.5486752	0.6299996	0.68566316	0.55408484	0.83701235	-0.90945274	0.7034596	-1.3339859	1.0803821	0.5653667	0.96406716	0.7206591	-1.4051981	-0.7866768	-0.8647075	-1.0547929	-0.53986454	-0.6821792	-0.5631431	1.0168608	1.0336095	1.2648166	0.9974163	0.9069778	0.7486425	0.5999064	1.0666823	-0.7142572	-0.8937077	-0.53461593	-0.5218351	-0.6766741	0.66976064	0.7467835	-0.7690927	0.42223218	1.1150875	0.67196375	0.59909874	-1.0933523	0.46748593	0.5605301	-1.0090901	0.4674652	-0.9892381	1.2058252	0.926321	0.85172665	0.67192304	-1.3001722	0.5802018	-0.61828166	-1.2620322	0.7130316	-1.4494586	-0.4706744	1.1504587	0.9373032	1.1384836	-0.7735104	-0.3789551	0.8356926	0.6183501	0.7742255	0.29087487	-1.1783199	0.44077376	0.81360286	0.5656374	-0.44367266	-0.73559105	-0.91453743	0.59701914	0.89269835	-0.54143447	-0.850197	-0.6329713	-1.0240388	0.4796366	0.960465	-0.68557435	-0.67362773	-0.94936043	0.8098369	-0.89365447	0.7562049	0.6451917	0.63707304	0.81377625	-0.76760757	0.6156789	-0.8780563	1.042465	0.691622	-0.88360286	-0.7794833	-0.53786576	-0.6856146	-0.82713956	-0.5879298	-1.0812134	0.52247024	0.7121765	-0.7291491	0.4803897	-1.0228424	0.7270373	-0.7882981	-0.67066294	1.3949698	-0.5411318	-1.0464661	-0.6644965	-0.901017	-0.94679725	1.1367943	0.5271348
HIC1	-0.67988914	0.8342212	-1.0014089	0.88298994	0.7626495	-0.84046793	1.4052781	1.1299845	-1.3290707	0.7798654	0.6443611	0.97289675	0.78068954	-1.0539083	0.8382544	1.0980484	-1.1871887	---	0.9114436	0.7804201	-0.86372346	0.79403627	-1.3614032	-0.8263245	1.2845668	-0.94874334	-0.9095694	1.1377014	-0.6741481	-1.1418799	-0.79135644	0.85505897	---	1.3335491	---	1.0838515	-0.85850275	0.8322383	0.78033465	---	-0.735398	---	-1.511045	-0.80447066	---	-0.93409115	0.7109661	---	---	0.8867809	0.8082477	1.0503618	0.7587847	1.1502805	1.1394826	-0.79968876	1.033541	0.82852423	0.8047115	0.8579765	1.3875813	-0.6764105	-1.3460698	0.7290261	0.66404366	---	-0.7035585	0.6745896	0.8180695	0.9478579	0.7688802	-0.8610725	-0.9025225	---	1.0003654	1.029372	-1.0142498	0.74889743	-0.7372782	-0.78254384	-0.74967384	0.9234768	1.3256221	-0.917408	1.0311044	-0.9352373	---	-0.7297261	0.7959043	-0.68714446	1.0235826	---	0.8237719	1.1599027	0.7056305	-0.9269338	1.1577044	-1.2963415	-0.79383206	---	0.6667901	-0.81001854	1.2324543	-0.8145311	0.7963132	-0.6096315	-1.1799033	-0.95921683	0.6151391	0.80394346	-0.86245435	-0.7679864	-0.9373054	-0.7973653	0.68518966	-0.8824683	0.8583751	0.6224889	0.83615845	0.7418469
HIF1A	-0.5203632	0.64913774	-0.74303263	0.55368066	---	-0.6796007	0.8684496	0.8645049	---	-0.5804951	0.6927141	0.6840559	0.55004424	---	0.7390458	0.66933256	-0.5312169	-0.76989275	0.62674475	0.5883941	-0.698864	0.60033023	0.8772045	-0.59069425	---	0.72839653	0.56967765	0.7345383	-0.66391987	-0.88822347	-0.6489877	0.7406173	-0.70784014	-0.6290833	0.68119925	-0.7357462	-0.73584604	0.61136174	0.69977945	-0.70263976	---	---	-1.3419715	-0.53880465	-0.82702863	0.67732704	0.6309976	0.6924042	-0.81310403	0.86972505	---	---	0.76131463	0.7470524	-0.8883988	-0.9314812	0.5412785	---	-0.6683306	0.7131359	0.8580289	-0.7225303	-0.82992303	-0.63164157	0.36593533	---	-0.8116687	0.74281514	-0.846103	0.62928426	0.5124395	0.8616124	-0.5126286	0.81703365	0.59155416	0.81430656	0.62051857	0.6097613	---	-0.66531503	-0.5408163	0.76647377	0.880141	-0.7096845	0.7224145	0.6036703	-0.5866583	-0.5414448	0.56527895	-0.50397146	0.74546903	-0.57017034	0.56630564	0.7008634	0.76452357	-0.7785327	0.6417967	-0.5969729	1.1883868	---	0.56268734	---	0.7215696	---	0.6540996	-0.5327096	-0.6513597	0.66203964	0.6315282	0.586719	-0.96340185	-0.6787852	-0.5435527	-0.6905995	0.54782706	-0.71997255	0.72268444	0.6381568	0.8277943	0.7935406
HINFP	-0.5643768	-0.8930475	-0.48151618	-0.7417119	-1.089315	-0.65498745	1.0786198	0.9791186	-0.7526152	0.8007461	0.5009359	-0.8259274	0.52235943	-1.019438	0.75859	0.7428987	-0.7466914	-0.85660094	0.69219095	-0.8723812	-0.62848634	0.6758304	1.1379436	-0.67324543	0.85727036	0.9384009	1.0141109	-0.80844635	-0.58293605	-0.9262269	-0.6458837	0.88192016	-0.8636614	-0.6337336	0.7062245	-0.87262523	-0.78117645	-0.9503576	0.5102171	-0.6976321	-0.6707289	0.7979304	-1.642794	-0.8238086	-0.64278305	0.69036436	-0.827764	-0.77431625	-0.98172665	-0.9183925	0.6873822	-0.8603522	0.6946038	1.3023225	-0.93004555	-1.1518012	0.6847147	---	0.6014091	0.81130385	-0.66170967	-0.7465401	-1.050766	-0.83410275	---	-0.7269787	-0.9531505	0.67601246	0.7932414	0.75538504	0.6594458	0.7904611	-0.552875	0.66423506	-0.681155	0.7049673	-0.764831	-0.9183359	1.0131668	-0.93287486	-0.71562266	0.70247024	-0.74182105	---	-0.7629022	-0.71033466	-0.46421355	0.86335766	0.85665053	1.0614108	0.6339346	-0.65191275	-0.8217324	0.7941816	-0.659807	-0.9249241	-0.79583573	-0.5822203	1.2691897	-0.9320272	-0.9146846	-0.5917338	0.8054915	-0.87603784	-0.83567435	-0.766137	-0.6003867	0.87437177	0.73376966	0.6070432	-0.71103925	-0.683136	---	-0.8966831	0.8113589	-0.7801147	0.81836265	-0.9817942	0.8257658	0.82751137
HIRA	-0.46790454	-0.67961943	-0.48065537	---	---	-0.5761779	0.88595617	0.691843	---	-0.47960702	---	0.62495697	---	---	0.77597684	0.60139436	-0.5771756	-0.8499184	-0.56278795	---	-0.45067152	---	---	---	---	0.63824826	-0.73948884	0.6672587	-0.44683543	-0.9121801	-0.6234121	0.4927189	---	0.78687006	---	-0.54413736	-0.5797966	---	0.5136285	---	-0.60823	-0.51373374	-1.4371271	-0.56669503	---	0.49697977	---	---	-0.7473216	0.8056936	0.4243612	---	---	0.8146996	-0.75773287	-1.0375316	0.63642424	0.5110994	-0.8366881	0.6917317	0.48828322	---	-1.0799288	-0.66329587	0.49859008	---	-0.52109563	0.47917485	-0.72728616	0.64583254	0.5787449	0.6400892	-0.6116555	---	0.4779245	0.66086334	-0.62661225	---	---	-0.6587217	-0.57702553	0.5593823	0.69234246	---	---	-0.65779763	-0.39887655	---	0.7894513	---	0.4539476	---	---	0.7399238	-0.48141363	-0.47272578	0.4868773	-0.77755445	0.92316335	---	---	-0.63833827	0.6114947	---	0.46211827	-0.38888285	-0.5485126	-0.6075457	0.43482077	0.50154376	0.7689825	-0.50636446	---	-0.6793265	0.52457523	-0.46049416	0.64425766	---	0.7592329	0.71059155
HIST1H1T	-0.97195816	0.65351874	1.3072249	0.52032685	1.0836004	-0.72295624	1.1178089	1.1010554	-1.1319207	-1.3355111	1.1255745	0.7968687	0.6865224	0.5863599	-0.86873496	1.551613	0.6023007	-1.2242916	-0.5904407	0.79717404	-1.0222743	0.8876325	0.97451013	-1.4207482	-1.0763885	-1.0731835	1.0417099	-0.9980287	-1.1442395	-1.1575187	-0.6383674	0.8161945	-1.2581748	0.67426854	1.2406274	-1.1830311	-1.5382682	1.3616053	1.1929108	-1.1037943	-0.9193872	-0.49122503	-1.3066823	-1.0236948	-1.2575885	0.9298663	0.5780076	0.7113082	-1.6216065	-0.53443056	-0.9050185	0.5622481	1.3277593	1.1146919	-0.6320268	1.0456357	-1.1133085	1.1053258	0.87076724	1.0207239	-0.81023115	-1.4592025	1.044698	-0.89329106	-0.7303326	-0.95328856	-1.1646143	1.4307683	1.1681489	-0.8959151	-1.2516571	0.8014372	1.3587793	1.0841423	1.1042193	0.8042667	0.54959387	1.0578161	-0.6290263	-1.3813399	-0.63215625	0.8195747	-1.2939911	-0.95066434	0.90642685	1.5781367	-1.30895	-0.88956916	-0.691007	-0.6383319	1.0720092	-1.2054727	0.6908323	1.1012998	1.4829075	-1.0075097	1.1784176	1.2174331	1.0491116	1.0623392	1.3688707	-0.9546258	-1.4346801	1.0145583	0.75088924	-0.7934462	1.142562	-0.64899576	-0.8528251	0.84603477	-1.1355861	-1.0101933	-1.3702328	-1.1591814	0.43291956	-1.6624775	-0.90154445	1.172942	1.2009104	-1.0131812
HJURP	-1.0950664	0.5768901	0.94699275	-0.8071508	2.084944	1.8569771	-2.2405262	1.657886	-0.6927438	0.88473797	1.4755856	1.4499651	-1.0654601	-0.79517025	0.4727059	1.2433678	-1.1083643	0.7955996	0.62220365	1.4743098	-0.8380617	0.58337814	1.5226158	0.5767363	-1.2447433	0.9627105	1.0843045	0.7164333	1.9772857	2.0690043	1.1361675	-2.1531837	-1.0592988	-1.5296614	-1.6291468	-1.0571687	-0.8944359	-0.6446802	-1.0756243	-1.1598545	-1.0459793	-1.3040553	1.7820462	1.61862	-1.1577553	-1.7066059	-1.0053501	-0.90006775	1.0607032	-2.3898835	-0.49668398	1.9214072	-1.1276828	-1.5094918	1.015823	-1.8359938	0.60568506	1.7707452	1.1985285	-1.7862505	1.300892	1.4839818	0.81372374	-1.5270227	1.6110203	2.1594973	-1.5632174	-1.0782933	2.1061928	-1.8212172	0.8330385	-1.3347665	1.9575357	-1.828753	-0.97665435	0.63835543	-0.66368675	-0.65079904	-1.8972907	-1.8900806	1.2912836	1.2101346	-1.7512797	-1.6929599	-1.158012	-1.4418836	1.1094601	1.466295	1.5903327	-1.2384998	-1.2437733	1.8702161	0.90659845	-0.5654952	0.5593302	-1.2357711	-1.6143916	1.2341325	-2.4317026	1.3323755	1.1087681	-0.5466871	-1.7181302	-1.2861595	1.339491	-0.5603057	-0.5302266	-1.070657	1.2990109	1.2473993	-1.2536737	-0.8836143	1.0618755	-0.76991665	-0.82119125	-1.0952784	-0.8560551	1.437024	-1.8292661	-1.2540858
HMBOX1	-0.6186749	-0.7913605	-0.68286806	-0.72774756	-1.1185099	---	-1.1866685	---	0.63545805	0.74650186	---	0.77531976	0.61805725	-0.79105675	0.7686054	---	-0.71742415	-1.0256861	-0.7411733	0.54500777	0.806013	---	0.6835533	0.83382714	0.6321447	1.0305805	0.9204003	0.74146694	-0.57117707	0.9406826	-0.85797876	0.6732452	0.9587341	0.787899	-0.73446894	0.73708284	1.0451696	-1.1546983	0.49994132	0.75958335	-0.69274044	-0.7720671	-0.6160154	0.64357	-0.6104632	0.71016085	-0.8702128	-0.82449657	0.8566903	0.91263676	0.57292485	---	-1.0226942	-0.80828834	-0.634386	-1.1708515	0.60562897	0.5769228	-1.0797778	0.71060055	0.76454926	-0.6398362	-0.8296495	0.7336974	0.6858233	-0.61451006	-0.63341165	-0.6921269	-0.9582085	0.75400037	0.8501732	0.73278743	-0.71206045	-0.81163806	0.5090092	-0.74476206	-0.692546	-0.8304326	0.9180583	0.65735584	-0.60201895	0.69933426	0.85939735	-0.5519701	-0.7227454	-0.65538925	-0.5789146	0.6857105	0.793314	0.9045168	0.58507055	-0.7734829	0.6967788	0.7778584	-0.78108704	0.9566761	-0.86487716	-0.8007593	-0.781609	---	---	-0.75979936	0.8014937	-1.549424	-0.6950898	-0.56309366	0.85509944	-0.74028945	0.59083843	0.588431	1.0592556	-0.5946742	-0.46361357	-0.7865321	0.57585424	0.69578326	0.62697047	---	-0.7345232	1.3243101
HMCES	NA	NA	1.3946675	-0.91735023	NA	NA	-2.206424	1.2096028	NA	NA	1.5187209	NA	-1.7295552	-1.1526684	-1.0044593	1.5084622	-1.2003862	1.2419178	NA	NA	NA	NA	1.4621814	NA	-1.1993916	-0.7669022	0.76597977	NA	1.928092	1.8174907	0.8633947	-1.818295	-1.0753777	NA	NA	1.4132512	NA	1.1522636	NA	-1.2970479	NA	NA	1.9887074	NA	-1.3656975	NA	NA	0.6310934	NA	-2.4270694	0.9006196	NA	-1.5906023	NA	NA	-1.7175153	1.0939304	NA	1.7929417	NA	NA	-0.9547386	1.4633384	NA	NA	NA	-1.6994085	1.0581524	1.8271443	NA	NA	NA	NA	-0.99444664	NA	NA	NA	-0.68283105	-2.106627	NA	0.7931573	NA	NA	NA	0.92782974	-1.7033296	NA	NA	NA	-1.0457795	NA	1.0616188	1.2026154	NA	NA	NA	NA	NA	-2.3899148	NA	NA	NA	NA	-1.4483354	NA	NA	NA	NA	NA	1.1800756	-1.366463	0.7257908	1.4866413	NA	NA	NA	-1.3953528	1.6270037	-2.119247	-1.9047297
HMG20A	-0.70123947	-0.81407195	-0.7878555	-0.749708	-1.0724784	-0.50059193	-0.85103935	0.78325474	-0.89442694	-0.602277	---	0.74889606	0.6560057	-0.77513677	0.7631775	0.5518279	-0.7812051	-0.72956926	-0.6437302	0.6772769	-0.6620457	0.6686333	-0.8995384	1.0263596	0.83685255	0.72580165	0.67467713	0.83179873	-0.6636845	0.79155105	-0.7363696	0.73768383	-0.599978	0.8788572	-0.8792668	0.86131734	-0.63287824	-0.921783	0.5826862	0.9093848	-0.59762233	-0.59236854	-1.1550457	-0.71517515	0.7636591	0.621567	0.5978379	-0.8090276	-0.6817024	0.9144849	0.59268194	---	-0.9647504	0.8112301	-0.8196236	-1.0551196	0.8197981	0.52079266	-0.9534094	0.81860054	0.93369204	-0.69002354	-0.967442	0.6320733	0.7783458	-0.6121201	-0.590909	0.66575885	-1.0448986	0.73705375	0.6588118	0.7157666	-0.6400568	-0.7906833	0.78204817	0.8572149	-0.79039985	0.6471415	---	-0.5720512	-0.7602253	-0.6476013	0.9205629	-0.5510938	0.8420141	-0.84567934	-0.45614982	0.7156751	0.71433866	-0.60490876	0.6419764	-0.682496	0.7570511	0.6802526	0.61283016	0.7402183	---	-0.9885968	0.9265957	---	---	-0.684478	0.9405673	-1.2499269	0.60358536	-0.5349617	0.76443577	-0.7434442	0.59244746	0.67128825	0.976834	-0.599551	-0.67177635	-0.795901	0.613642	-0.52226335	0.778048	---	0.74704075	1.0907398
HMGA1	-0.739106	1.0649989	-1.0915738	0.75606674	1.262372	-0.8606593	-1.3703313	---	1.0263519	-0.94799834	1.0592287	0.9771226	0.88284904	0.9053556	0.86300486	0.76818216	-0.7797938	-0.8089327	0.9539736	1.1353147	-1.0422174	0.963274	-0.9029908	-1.0402858	-1.0462865	0.9886042	0.96921015	1.0052103	-0.96067	0.9552161	-0.7783322	1.1889517	-0.9941433	-0.8819836	-1.0002044	0.9822828	---	0.8179364	0.9908431	-0.8946387	-0.7854442	0.9064605	---	-0.9189133	-1.2167387	0.79571337	0.8733024	1.1164289	1.0595112	1.0077077	0.7837043	0.88010234	0.7906571	-1.1121291	-1.0202367	-0.866301	0.7861714	---	0.8621424	0.93052185	0.97425383	-1.122952	0.98333853	0.9229975	0.7907444	-0.8748015	-0.9184212	1.0329887	-0.90510684	0.85999155	0.84324497	1.030268	-0.88507897	1.0763255	0.92142147	0.96600306	0.9282125	1.082124	-0.7294238	1.0661193	-0.7457668	0.98846525	1.1762676	-1.1566503	0.9639267	-0.9464315	-0.93899065	-0.9335427	0.8428447	-0.89157486	1.1010567	-0.97265655	1.0207386	0.81214505	-0.8894928	-0.95733786	0.82069945	-0.8303498	0.84682894	0.98759365	0.82309127	-0.7674537	1.0519574	-1.005911	0.9588414	-0.79748374	-1.0217985	-0.9318046	0.97172076	0.87005836	1.0547322	-0.95672894	-0.9570339	-0.8562801	0.7822353	-0.98641586	0.89228624	1.1674243	-1.0432854	1.2958206
HMGA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMGB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMGB2	-0.60660595	-0.73802304	-0.8473286	-0.9454474	-0.9143144	-0.55274266	-1.4256318	0.5401043	-0.94132	-0.6489218	-0.81022125	0.84111536	0.65577173	-0.78272957	-1.0701082	0.7012312	-1.0733947	-1.022472	-0.70253986	0.8043785	-0.65800124	-0.68131053	-0.9916424	1.1416926	0.9814678	0.87122405	-0.7884907	0.9114654	-0.7258344	0.9595583	-0.7166393	-0.7478892	1.3763406	1.0296694	-1.031428	0.8167357	1.1538181	-0.82183975	0.69517666	0.9452572	-0.81557894	0.7397506	-0.91750604	0.95873266	0.6685449	-1.0200626	-1.1510625	-1.1394715	-0.55148226	0.71003014	0.782264	0.8565025	-1.3354903	-0.9599943	-0.741159	-1.2749548	0.66501766	0.8495154	-0.9506898	0.7955462	0.99376756	-0.67784953	-1.0492831	0.7337111	0.6951977	-0.640749	-0.755315	-0.85493344	-0.8086327	-0.8937939	0.6215124	-0.8870967	-0.597656	-1.1052136	0.86699295	-0.9773781	-0.7602331	-1.1604418	-0.9566451	0.7999648	-0.61428034	0.7077785	1.0284541	-0.6967877	0.7365196	-0.97089773	0.8053311	1.0171758	1.0156282	0.8035499	0.8262271	-0.65469927	0.8575403	0.62628305	-0.9482579	0.8158828	-0.65344054	-0.99456716	-0.83513683	-0.8381297	-1.2280376	-0.87340075	0.7092145	-1.3179284	-0.8392448	-0.5444367	-0.5841798	-1.1196662	-0.78503424	0.7738468	1.1847172	-0.68613666	-0.55184305	-0.77395266	-0.8017709	-0.7368188	-0.81400055	-1.0684106	0.7581225	0.93289155
