Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	1.0	1.0	---	0.9130435	0.016129032	0.999	1.0	1.0	1.0	1.0	1.0	1.0	---	0.99421966	1.0	---	1.0	0.42752868	1.0	1.0	1.0	1.0	0.9817518	0.0625	1.0	0.017595308	1.0	1.0	1.0	0.6150235	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9989551	1.0	1.0	0.0	1.0	0.9812362	1.0	1.0	1.0	0.53198296	1.0	---	0.14285715	0.9848485	1.0	0.787728	0.0	---	1.0	0.9940653	1.0	1.0	1.0	0.9631191	1.0	1.0	1.0	0.9808081	1.0	0.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.99486524	1.0	0.0	0.7896406	1.0	1.0	1.0	---	0.48958334	1.0	1.0	1.0	0.82912034	0.0	---	1.0	1.0	---	1.0	1.0	0.14285715	1.0	0.0	0.0	1.0	1.0	1.0	0.0053475937	1.0	1.0	1.0	1.0	1.0	1.0	0.87356323	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	0.9962733
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	1.0	1.0	---	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	---	1.0	1.0	1.0	---	---	1.0	0.9419419	---	---	1.0	1.0	1.0	1.0	0.9340278	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	1.0	1.0	1.0	---	1.0	0.998	1.0	---	---	1.0	1.0	0.02057143	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	---	---	0.0	---	---	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	0.9694501	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0
AFF4	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	---	---	0.6516854	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	---	1.0	1.0	---	---	1.0	1.0	---	---	1.0	1.0	0.12331839	0.815	---	---	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	---	---	1.0	1.0	1.0	---	1.0	0.0	---	---	---	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0
AGO1	1.0	1.0	---	1.0	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.0033112583	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	0.0	1.0	---	1.0	1.0	---	0.999	---	1.0	---	1.0	0.122	0.39171597	0.998	1.0	1.0	1.0	1.0	1.0	---	0.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	0.028	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	---	---	1.0	1.0	1.0	1.0	1.0	0.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	0.8739496	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0
AGO2	1.0	1.0	---	1.0	0.76785713	0.994	0.007194245	0.499	1.0	1.0	1.0	1.0	---	0.5509259	1.0	1.0	0.9470199	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99029124	1.0	0.8319088	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.050916497	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.21348314	1.0	1.0	0.26666668	0.99786556	1.0	1.0	1.0	0.95679665	0.012318029	0.9504	0.8358358	1.0	0.982	1.0	0.999	1.0	1.0	0.035306334	1.0	---	1.0	1.0	1.0	0.8841642	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.31928346	1.0	0.99593496	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.928	1.0	0.91220987	0.8316633	0.93013555	1.0	1.0	1.0	0.99682206	1.0	0.7329193	1.0	1.0	1.0	0.99785405	1.0	1.0	0.8971428	1.0	---	1.0	1.0	1.0	0.7723996	1.0	0.99882215	0.93333334
AHR	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	0.328	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	0.0016977929	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0
AHRR	0.872	0.996997	---	1.0	0.94	0.999	1.0	0.999	1.0	1.0	1.0	0.47657296	1.0	1.0	0.2786624	1.0	1.0	1.0	0.9175705	0.9800995	0.9875	1.0	0.8340081	0.11881188	1.0	0.06923077	1.0	1.0	1.0	0.7846154	1.0	0.95987964	0.979661	1.0	0.99880666	0.99763596	1.0	0.33333334	1.0	0.90959203	0.84801763	1.0	0.04307692	0.9805195	1.0	1.0	1.0	1.0	0.5541176	1.0	1.0	1.0	1.0	0.8595147	0.31658292	0.73298967	0.25	1.0	1.0	1.0	1.0	0.9937965	0.35990888	0.6532663	1.0	1.0	0.80482686	1.0	1.0	1.0	1.0	0.56681037	1.0	1.0	1.0	0.82325584	0.9768786	1.0	0.041666668	0.9610849	0.96417606	1.0	1.0	1.0	0.84814817	0.5923913	1.0	1.0	0.75741524	0.45833334	0.99593085	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3008299	0.95238096	1.0	1.0	0.9849246	0.00729927	1.0	0.985	1.0	0.36872587	1.0	1.0	1.0	1.0	1.0	0.998	1.0	0.97709924	0.93873084	1.0	0.87946427	1.0
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	1.0	1.0	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	0.5	1.0	---	1.0	0.8808809	1.0	1.0	---	---	1.0	0.0	0.0	0.32352942	1.0	1.0	---	1.0	1.0	---	0.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	0.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	0.3865285	0.4428773	0.0	---	---	1.0	1.0	1.0	1.0	0.5565566	1.0	1.0	1.0	1.0	1.0	0.30416667	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	---	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	0.369	---	1.0	---	1.0	1.0	1.0	---	---	1.0	0.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	---	0.9883598	1.0
APOBEC3B	0.9969849	0.1570248	0.17916666	0.45820895	0.03400309	0.62982273	0.65082264	0.14316013	0.28940567	0.9961014	0.25862068	0.746732	0.54752064	0.9952153	0.5854545	0.5227525	0.31484258	0.64842683	0.6868327	0.95555556	0.8745098	0.72749394	0.09313726	0.024804177	0.12820514	0.9	0.74413645	0.509589	0.93795246	0.6474359	0.9375765	0.35746104	0.9328358	0.031496063	0.96851575	0.0	0.776	0.90612775	0.65257734	0.29411766	0.6862745	0.9880319	0.44296116	0.682243	0.103225805	0.14124294	0.38569605	0.28920308	0.87086093	0.35193133	0.7603735	0.022194821	0.43623188	0.81733745	0.27429804	0.99153566	0.63678163	0.32369298	0.8568966	0.083	0.0085227275	0.6551724	0.3351573	0.72443676	0.46095446	0.09558824	0.79314566	0.37564766	0.9756944	0.9059081	0.74684876	0.70124483	0.65599173	0.25203252	0.80325645	0.80674845	0.9741936	0.7945578	0.57616705	0.778157	0.8157277	0.38879737	0.59833133	0.15932915	0.058528427	0.14727272	0.86853004	0.9848714	0.55128205	0.95708156	0.08711217	0.97691375	0.6858476	0.6201976	0.95730704	0.44667503	0.044609666	0.951049	0.6342412	0.38245615	0.5834348	0.84388804	0.1772388	0.46821705	0.9928775	0.0	0.104743086	0.75739646	0.64317673	0.26556018	0.95348835	0.49398798	0.41413045	0.56713426	0.65531915	0.71875	0.9722589	0.18372093	0.033519555	0.49614397
AR	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.969	1.0	1.0	0.987	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.982983	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	0.0	---	0.381	1.0	1.0	1.0	0.999	0.993	---	---	0.4	1.0	0.6891429	0.922	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	0.67153287	1.0	0.929	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.995	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.21025641	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.994995
ARID1A	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.46938777	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	0.028	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.6220238	0.127	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	0.99812734	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.6021622
ARID1B	1.0	1.0	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.9872612	1.0	---	1.0	0.68819374	1.0	1.0	1.0	1.0	0.9988426	0.0	0.9714286	0.8109756	1.0	0.994929	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.002	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.007	---	---	1.0	1.0	1.0	1.0	0.31702346	1.0	1.0	1.0	1.0	1.0	0.4536741	1.0	1.0	1.0	1.0	1.0	1.0	0.9989059	1.0	1.0	0.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.9097292	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6678967	0.0	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.0	1.0	0.25177306
ARID2	1.0	1.0	---	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.003533569	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	---	1.0	1.0	---	1.0	0.997	1.0	---	---	1.0	1.0	0.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	---	---	1.0	1.0	1.0	---	---	0.0	---	---	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	0.9979879	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0
ARID3A	1.0	1.0	---	1.0	0.0	1.0	0.59753084	1.0	1.0	1.0	0.4	1.0	1.0	0.32352942	1.0	---	1.0	0.9989496	1.0	1.0	1.0	1.0	0.9962779	0.0	1.0	0.9429429	0.9887097	0.99897015	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68	0.0	1.0	1.0	1.0	1.0	0.037111335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.7173913	1.0	0.9822006	0.0	---	---	0.37982196	1.0	1.0	1.0	0.9926548	1.0	---	1.0	1.0	1.0	0.00862069	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.969697	0.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.997992	0.85	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.007905139	---	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.0	1.0	0.32682925
ARID3B	0.44761905	0.1285956	0.46014494	0.9950658	0.6220339	0.96770334	0.7709497	0.25301206	0.99469966	0.9375	0.59183675	0.98747766	0.6014151	0.8847826	0.58515286	0.119205296	0.6572165	0.4690027	0.034416825	0.9931741	0.9409938	0.8333333	0.9895288	0.9720062	0.46648794	0.7251908	0.31894934	0.45751634	0.73265076	0.71705425	0.5165289	0.14194374	0.08732394	0.5738095	0.5088161	0.6948052	0.11016949	0.9732704	0.7172082	0.076696165	0.76864535	0.052785926	0.9578652	0.9202899	0.5184275	0.9847162	0.95386904	0.8489426	0.40932643	0.8541667	0.23233533	0.09815078	0.43979058	0.66554624	0.35232067	0.82730925	0.903268	0.4850843	0.5204918	0.5940391	0.5119617	0.5303293	0.4115942	0.323049	0.9749373	0.99846154	0.7434211	0.6633663	0.34437087	0.7685185	0.795539	0.78967494	0.97508895	0.38253012	0.78582436	0.8722359	0.04293381	0.28967643	0.9785714	0.5462428	0.8910506	0.85958904	0.37425148	0.14814815	0.39007092	0.5996055	0.8175355	0.9579208	0.9315069	0.5129683	0.7906977	0.022580646	0.66548675	0.77236843	0.496139	0.85179853	0.8792867	0.57050246	0.475891	0.53856564	0.90767044	0.34126985	0.625	0.37521514	0.76430976	0.9707602	0.9089069	0.35672516	0.39715394	0.27192983	0.8411017	0.9705882	0.32405064	0.6482465	0.9097561	0.42513368	0.49775112	0.61789775	0.7670753	0.025773196
ARNT	1.0	1.0	1.0	---	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.2	1.0	---	1.0	0.612	1.0	---	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	---	0.0	1.0	---	1.0	---	---	1.0	1.0	1.0	---	---	0.212	1.0	0.001	1.0	1.0	1.0	1.0	1.0	1.0	0.72	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	0.8812616	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0
ARNTL	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.902	1.0	1.0	---	---	1.0	---	1.0	0.23893805	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	0.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	0.003	---	---	1.0	1.0	1.0	1.0	0.998	1.0	1.0	1.0	1.0	1.0	0.19689119	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	0.25490198	---	---	1.0	1.0	0.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.6976264
ARRB1	1.0	1.0	---	1.0	0.0	1.0	0.013888889	---	1.0	1.0	---	1.0	---	0.62666667	1.0	---	1.0	0.5781563	1.0	1.0	---	---	0.6812834	---	1.0	0.0	0.7591623	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	---	---	1.0	1.0	1.0	0.016	1.0	0.99898785	1.0	---	---	1.0	1.0	---	---	0.33333334	1.0	0.18621701	0.0	---	---	0.14084508	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	---	1.0	0.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.0032017075
ASCL1	1.0	1.0	1.0	1.0	1.0	1.0	0.001369863	0.05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.5135406	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.92618805	0.806	1.0	0.016	1.0	1.0	0.993	---	---	0.0	1.0	0.999	1.0	1.0	1.0	0.861	1.0	1.0	---	0.51	0.267	0.07169345	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.83	1.0	---	1.0	0.988	0.973	1.0	1.0	1.0	0.99041533	1.0	0.998	1.0	1.0	1.0	1.0	---	0.132	1.0	0.95943207	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	0.996	1.0	1.0	1.0	1.0	0.98	0.919	1.0	0.93971634	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0010504202	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ASCL2	1.0	1.0	1.0	---	0.0	1.0	0.038596492	---	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.998994	---	---	0.0057471264	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	---	---	1.0	1.0	---	1.0	0.822	1.0	0.997	1.0	---	1.0	1.0	1.0	---	---	---	---	1.0	0.0	---	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	---	1.0	1.0	1.0	---	1.0	---	---	1.0	0.0	---	---	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.0
ASH2L	1.0	1.0	---	---	---	1.0	0.0	---	1.0	1.0	---	1.0	---	0.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	---	---	0.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	---	1.0	---	---	---	1.0	1.0	1.0	0.317	1.0	1.0	1.0	---	---	1.0	1.0	---	---	---	---	1.0	0.0	---	---	0.33333334	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	---	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	---	---	---	0.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	---	1.0	---	---	0.0
ATF1	1.0	1.0	---	---	---	1.0	1.0	1.0	1.0	1.0	---	---	---	0.0	1.0	---	1.0	1.0	1.0	---	---	---	0.35971943	---	---	0.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	---	---	0.0	1.0	1.0	1.0	---	---	1.0	1.0	---	---	---	1.0	0.63658535	0.0	---	---	1.0	1.0	---	---	1.0	1.0	---	1.0	1.0	---	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	---	---	---	1.0	---	---	1.0	---	1.0	1.0	---	1.0	1.0	---	---	1.0	0.0	---	---	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	0.5486459
ATF2	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.5	1.0	---	1.0	1.0	1.0	---	---	1.0	0.9899699	---	---	0.8918919	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	0.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	---	1.0	0.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.2740964
ATF3	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	0.573	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	---	---	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0
ATF4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.9329329	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.99745226	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.999	1.0	0.9097292	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.98632014	0.531	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7069768	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.988	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18534032
ATF7	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	---	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	0.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	0.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.23674911	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.99394554
