Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
HMGA1	1.0	1.0	0.19240142	1.0	0.079287305	1.0	0.054702647	1.0	1.0	1.0	0.73847145	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6626098	1.0	0.7710472	0.21572572	0.092594534	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4782501	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.034814287	1.0	1.0	0.8083366	0.87135893	1.0	1.0	1.0	1.0	0.40758744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.12840733	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.28482395	1.0	1.0	1.0	0.42602015	0.09361551	1.0	1.0	1.0	1.0	1.0	0.7552736	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.383569	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.38113588	0.61536264	0.27303493
HMGA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMGB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMGB2	1.0	1.0	1.0	0.7355152	0.44325927	1.0	0.04094771	1.0	0.86225045	1.0	0.3075488	1.0	1.0	0.6570766	1.0	1.0	0.89667624	1.0	1.0	1.0	1.0	0.68101627	0.62354755	0.66934013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5087212	0.5794128	1.0	0.38402605	1.0	0.74222803	0.3187026	1.0	1.0	1.0	1.0	0.97719336	1.0	1.0	0.8285219	0.11848966	0.105969585	0.9527112	1.0	1.0	1.0	0.05215803	0.81482905	1.0	0.097473	1.0	1.0	1.0	1.0	1.0	1.0	0.45461535	1.0	1.0	1.0	1.0	0.7229694	1.0	1.0	1.0	1.0	1.0	0.14199255	1.0	1.0	1.0	0.11497243	0.26144254	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42464647	1.0	1.0	0.16949509	0.05636513	1.0	1.0	0.06436749	1.0	1.0	1.0	0.7492258	0.95688516	1.0	0.6667802	1.0	0.94046545	1.0	1.0	1.0	0.82737994	0.096911296	1.0	1.0
HNF1A	1.0	1.0	0.16217527	1.0	0.16446388	1.0	1.0	1.0	0.80455077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4127388	0.8751308	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6028713	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99059665	1.0	0.81523424	1.0	1.0	1.0	0.90284485	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3737718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.27571797	1.0	1.0	1.0	0.37843227	0.8851665	1.0	1.0	1.0	1.0	1.0	0.7285042	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.40321383	1.0	1.0	1.0	0.8762076	1.0	1.0	0.8308989	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9835654	0.54172945
HNF1B	1.0	1.0	1.0	1.0	0.4937971	1.0	1.0	1.0	0.7689095	1.0	1.0	1.0	1.0	0.6731633	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7553524	0.7296018	0.42384872	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.88805586	0.99113315	1.0	1.0	0.9373144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.98940504	1.0	0.5984371	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.059029814	0.84363693	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.95757353	0.5487163
HNF4A	1.0	1.0	1.0	1.0	1.0	1.0	0.67476034	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5611811	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.82048166	0.69384104	0.012272574	1.0	0.7473464	1.0	1.0	1.0	0.9644908	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8562283	1.0	1.0	1.0	0.75613105	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97522837	1.0	1.0	1.0	0.75019705	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9028291	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HNF4G	1.0	1.0	1.0	1.0	0.45185274	1.0	0.17230155	0.52614653	0.87642616	1.0	1.0	1.0	1.0	0.7562749	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7685112	0.87476695	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.04702988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.34333965	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.27701154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.73059887	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7985495	1.0
HNRNPH1	1.0	0.9464169	0.4316897	0.7135668	1.0	0.6592506	2.9394828E-4	1.0	0.5740146	1.0	0.3115622	0.27058712	1.0	1.0	1.0	1.0	0.22883312	1.0	1.0	0.55240303	1.0	1.0	0.75841886	1.0	1.0	1.0	1.0	0.92630434	0.83913606	0.9159318	1.0	0.2141156	0.9359331	1.0	1.0	1.0	0.1873107	0.0056297653	1.0	1.0	0.26220998	0.13429399	0.027960049	1.0	1.0	1.0	0.41312435	0.0073815845	1.0	0.0099143805	1.0	1.0	0.09928106	1.0	1.0	0.046333477	1.0	0.60275	1.0	1.0	1.0	1.0	0.059393737	0.4763017	1.0	0.556774	1.0	0.71537364	0.1164606	0.14912954	1.0	1.0	1.0	0.02143389	1.0	1.0	1.0	1.0	0.0014248773	0.104049	0.19477187	0.4637729	0.0780073	1.0	0.43707806	1.0	1.0	1.0	0.68434393	1.0	0.693195	1.0	1.0	0.8748634	1.0	1.0	0.3919764	1.0	0.034493618	1.0	0.28726116	1.0	0.23098154	0.6193555	0.71815145	1.0	1.0	0.7780437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.81304955	0.20116502	0.9642065	0.9583115
HNRNPK	1.0	1.0	0.9212868	1.0	1.0	1.0	0.081413545	1.0	0.8769149	1.0	1.0	1.0	1.0	0.74891186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6885563	0.41381449	1.0	1.0	1.0	1.0	0.37069649	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.86319345	0.0064447583	1.0	0.9885347	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.31851256	1.0	1.0	1.0	1.0	1.0	0.33729473	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.944336	1.0	0.56589955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.71816206
HNRNPL	1.0	1.0	0.81673497	1.0	0.19321476	1.0	0.0128219845	0.22053316	0.34259772	1.0	1.0	1.0	1.0	0.3267802	1.0	1.0	1.0	1.0	1.0	1.0	0.99672115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.27861643	1.0	1.0	1.0	1.0	1.0	1.0	0.15189436	1.0	1.0	1.0	1.0	1.0	1.4895125E-4	1.0	1.0	1.0	1.0	1.0	0.40773553	1.0	1.0	1.0	1.0	0.18621658	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.060186367	1.0	1.0	0.92360276	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.20805438	1.0	1.0	1.0	0.8294348	0.76991755	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9961817	1.0	1.0	1.0	0.9850913	1.0	0.33119258	1.0	1.0	1.0	1.0	0.66361666	1.0	1.0	1.0	1.0	1.0	1.0	0.44048885	1.0	0.84674203	1.0	1.0	1.0	1.0	1.0	1.0	0.41881785
HNRNPLL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8425982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7927841	1.0	1.0	1.0	0.9916	1.0	1.0	1.0	0.7972269	1.0	0.007263199	1.0	0.7415764	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41913298	1.0	1.0	1.0	1.0	1.0	0.80317557	1.0	1.0	1.0	0.74011445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8916196	1.0	1.0	1.0	1.0	1.0	1.0	0.42139882	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.87655056	1.0
HNRNPUL1	1.0	1.0	0.28948203	1.0	0.033574212	1.0	1.0	1.0	0.87777096	1.0	0.32649702	1.0	1.0	1.0	1.0	0.5783912	1.0	1.0	1.0	0.5522913	0.40216687	0.64889914	1.0	1.0	1.0	1.0	1.0	0.5185043	1.0	1.0	1.0	0.5148813	0.9034282	1.0	0.24822114	1.0	1.0	0.24343705	1.0	0.1441296	1.0	1.0	1.0	1.0	0.55412805	0.13991486	1.0	0.011008578	1.0	0.02828838	1.0	0.20490596	0.30048606	1.0	1.0	0.12415305	1.0	1.0	1.0	0.73160225	1.0	1.0	0.08501167	1.0	0.47038776	0.25766638	1.0	0.045943044	1.0	1.0	0.8056093	1.0	1.0	1.0	1.0	1.0	1.0	0.27382272	0.5038615	0.9718211	1.0	1.0	0.38286403	0.9978165	1.0	1.0	0.80501956	1.0	1.0	1.0	1.0	1.0	0.21510558	1.0	0.7523894	1.0	0.42610782	0.70314384	1.0	1.0	0.06720412	1.0	0.39704984	0.65953165	0.21099824	1.0	0.6827841	1.0	1.0	1.0	0.3931821	1.0	1.0	1.0	1.0	1.0	1.0	0.22635955	0.31960416	0.8601002
