Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ZBTB48	0.6413074	0.68158865	1.0	0.02162867	0.8050431	1.0	0.97035146	1.0	1.0	1.0	1.0	0.9444853	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954524	0.37620312	1.0	0.22877254	0.25849304	1.0	1.0	1.0	1.0	1.0	0.15354225	1.0	1.0	1.0	1.0	0.62984055	1.0	1.0	1.0	1.0	1.0	0.27435037	1.0	0.042031955	1.0	0.17178153	0.12581252	0.34469366	1.0	0.28721377	0.89796734	0.19597533	1.0	1.0	1.0	0.07015018	1.0	1.0	1.0	0.41995084	1.0	0.9426131	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.048664924	0.38348132	1.0	1.0	1.0	0.4498462	1.0	0.11648461	0.64495635	0.5665108	1.0	1.0	0.14118746	1.0	1.0	1.0	1.0	1.0	1.0	0.027724614	1.0	0.09079675	1.0	1.0	1.0	0.09380633	1.0	0.0653198	1.0	1.0	0.003923463	1.0	0.17362988	1.0	0.41666418	0.07901013	0.13288653	1.0	1.0	0.8193757	0.5077917	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3423503
ZBTB5	1.0	0.39246014	1.0	0.17398863	0.09418449	0.98618335	0.60781384	1.0	1.0	1.0	1.0	0.9024853	0.07844247	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3803688	1.0	1.0	0.14109927	1.0	0.54456216	1.0	0.98813635	1.0	0.15258451	1.0	1.0	1.0	1.0	0.32094923	1.0	0.90979046	1.0	1.0	1.0	0.1810085	1.0	0.046290983	1.0	1.0	0.14819439	0.5482948	1.0	0.13018116	0.23628911	0.9627597	0.03485916	1.0	1.0	0.31792298	1.0	0.31513983	0.54824144	1.0	1.0	0.75946635	0.24673784	1.0	0.88381547	1.0	1.0	1.0	0.6006467	0.7513701	0.9290117	1.0	0.4073014	1.0	0.89347535	1.0	0.11945311	0.20314859	0.20375796	1.0	1.0	0.5285954	1.0	0.1585178	0.78450257	0.80490005	1.0	1.0	0.09141956	1.0	0.42385212	1.0	1.0	1.0	0.22870871	1.0	0.06048004	1.0	0.7083966	0.01160046	0.21286425	0.9261743	1.0	0.6886172	0.51509935	0.4465273	1.0	1.0	0.23255187	0.6807697	1.0	1.0	1.0	0.93104523	1.0	1.0	1.0	1.0	0.5492814	1.0	0.20231184
ZBTB6	0.63748926	0.9518694	1.0	0.07378309	0.13085277	1.0	0.4674194	1.0	1.0	1.0	1.0	0.9788331	0.12018573	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.84663904	1.0	0.2690887	0.07733952	0.6979711	1.0	0.6849367	0.5176652	1.0	0.15768988	1.0	0.85136116	1.0	1.0	1.0	1.0	1.0	0.2574977	1.0	1.0	0.21916685	1.0	0.040657833	1.0	1.0	0.11933048	0.5104696	1.0	0.15223585	0.44481134	0.1700685	0.017928148	1.0	1.0	0.07196314	1.0	1.0	1.0	0.38235688	1.0	1.0	0.33632854	0.70979786	0.9167118	1.0	1.0	0.80679184	1.0	1.0	0.3194844	1.0	1.0	1.0	1.0	1.0	0.11545259	0.29816976	0.21135944	0.24067992	1.0	0.23499954	1.0	0.6596771	0.9784665	0.97736096	1.0	1.0	0.03681308	1.0	0.14420474	1.0	1.0	0.5606512	0.10056644	0.57386595	0.1005793	1.0	1.0	0.015754372	0.13995212	0.5303515	1.0	0.676799	0.32691526	0.23541565	1.0	1.0	0.43950912	0.5435253	1.0	1.0	1.0	0.60046035	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZBTB7A	0.6495089	0.940751	1.0	0.023248738	0.80789506	1.0	1.0	1.0	1.0	1.0	1.0	0.9600243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.953369	0.37850574	1.0	1.0	0.10194116	1.0	1.0	1.0	1.0	1.0	0.21752444	1.0	1.0	1.0	1.0	0.425974	1.0	0.8986009	1.0	1.0	1.0	0.19133301	1.0	0.051292535	0.88996756	0.6813767	0.15833133	0.34718508	1.0	0.26131126	0.96198267	0.30383983	1.0	1.0	1.0	0.09521763	1.0	1.0	1.0	0.68538165	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.051340602	0.41711742	1.0	1.0	1.0	1.0	1.0	0.20511736	0.18045035	0.42331433	1.0	1.0	0.16618937	1.0	1.0	1.0	1.0	1.0	1.0	0.03388498	1.0	0.08584288	1.0	0.9922574	1.0	0.15411052	1.0	0.059584375	1.0	1.0	0.0017378035	1.0	0.16483761	1.0	0.33235875	0.22539426	0.15615296	1.0	1.0	0.7799722	0.42696977	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.64613116
ZBTB7B	1.0	0.99764603	0.9978304	0.024112226	0.15611373	0.91307163	0.6539717	1.0	0.79408777	0.8167542	1.0	1.0	1.0	1.0	1.0	0.135351	0.5191102	1.0	1.0	0.18473896	0.41646868	1.0	0.18752982	0.051485	1.0	0.27543178	0.646026	0.9763946	1.0	0.3524508	1.0	1.0	1.0	1.0	1.0	1.0	0.923073	0.09092623	1.0	1.0	1.0	0.7490067	0.04746392	1.0	1.0	0.3982964	0.3484777	1.0	0.1560458	0.22753133	0.9986458	0.011200621	1.0	0.7565968	0.9880744	1.0	0.21254851	1.0	0.28947037	1.0	0.5639432	1.0	0.62401116	0.95806915	1.0	1.0	1.0	0.33022797	0.050668687	0.9849515	1.0	1.0	1.0	0.8454924	1.0	0.32739827	0.15620504	1.0	1.0	0.72348535	0.13664865	1.0	0.4135984	0.568626	0.7712015	1.0	1.0	0.027229872	0.60166925	0.33193776	0.7528284	1.0	1.0	0.9416187	1.0	0.06986724	1.0	0.7423686	0.035244673	0.054618187	0.14222308	1.0	0.6369645	0.072034694	0.27400005	1.0	1.0	1.0	0.37725446	1.0	0.7489943	1.0	0.9127884	1.0	1.0	0.8970915	1.0	0.5034332	1.0	1.0
ZBTB8A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZC3H11A	1.0	1.0	1.0	0.969743	0.99440974	0.9858584	0.69493276	1.0	0.9252908	1.0	1.0	1.0	1.0	1.0	1.0	0.060932323	1.0	0.3319617	1.0	0.93880206	1.0	1.0	1.0	0.95112675	1.0	0.44932872	1.0	0.41218895	1.0	0.9916743	1.0	0.97960156	0.9994785	1.0	0.3775792	1.0	0.9983749	1.0	0.35807395	1.0	0.187064	1.0	1.0	1.0	1.0	0.99963313	0.14311829	0.6302574	1.0	0.23878092	0.925635	0.4608915	1.0	0.5236128	1.0	1.0	0.09286345	0.06282419	0.16524984	1.0	1.0	0.5431128	1.0	1.0	0.9858373	1.0	1.0	0.4737843	0.034416597	0.557196	0.9312874	1.0	1.0	1.0	1.0	0.98380196	0.5740082	1.0	0.7544722	0.9521326	0.48792943	0.9955626	0.2040524	0.015126623	1.0	1.0	1.0	0.93665814	0.6249174	1.0	1.0	0.16656736	1.0	0.97143185	0.68858814	1.0	1.0	0.8028853	0.9256305	0.9986206	0.9978742	0.991723	0.32365975	0.9870723	0.6024752	1.0	1.0	1.0	0.7424801	1.0	1.0	1.0	0.6251069	1.0	1.0	1.0	0.65562874	1.0	1.0	0.8580168
ZEB1	0.7672466	0.8282599	1.0	0.029626105	0.95054847	1.0	0.93754756	1.0	1.0	1.0	1.0	0.93417853	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.33079478	1.0	0.5442645	0.100312054	1.0	1.0	1.0	0.990891	1.0	0.19408387	1.0	1.0	1.0	1.0	0.46633425	1.0	1.0	1.0	1.0	1.0	0.37595916	1.0	0.03956098	1.0	0.97109103	0.15391377	0.35621902	1.0	0.92266095	0.58240163	0.9860757	1.0	1.0	1.0	0.069409624	1.0	1.0	1.0	0.64164144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.03675985	0.48534647	1.0	1.0	1.0	0.4535261	1.0	0.14839928	0.14930984	0.8741565	1.0	1.0	0.14304571	1.0	1.0	1.0	0.9186841	1.0	1.0	0.027106073	1.0	0.08667307	1.0	1.0	1.0	0.09339288	1.0	0.073040016	1.0	1.0	0.0035517567	1.0	0.13994408	1.0	0.33893618	0.1866597	0.19893691	1.0	1.0	1.0	0.380203	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3125104
ZEB2	0.6531153	0.95046884	1.0	0.06210664	0.9507487	1.0	0.96687615	1.0	1.0	1.0	1.0	0.93213993	0.31466854	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.32866007	1.0	0.19323966	0.062116493	1.0	1.0	1.0	0.7415578	1.0	0.28181535	1.0	1.0	1.0	1.0	0.5973218	1.0	0.91208947	1.0	1.0	1.0	0.2332398	1.0	0.043360766	1.0	1.0	0.12504739	0.5844541	1.0	1.0	0.24007691	0.97593474	0.019654995	1.0	1.0	0.08605339	1.0	1.0	1.0	0.5807142	1.0	1.0	0.3581199	1.0	1.0	1.0	1.0	1.0	0.60811436	0.051044688	0.30834502	1.0	1.0	1.0	0.42900085	1.0	0.11701475	0.2704655	0.63231176	1.0	1.0	0.16010435	1.0	0.7120376	0.9595331	0.78192544	1.0	1.0	0.027277041	1.0	0.08677536	1.0	1.0	1.0	0.09717063	1.0	0.077741	1.0	1.0	0.008217482	0.12718968	0.44025257	1.0	0.37513062	0.8594318	0.30932167	1.0	1.0	1.0	0.39727712	1.0	0.78558713	1.0	1.0	1.0	1.0	1.0	0.54759014	0.5325252	1.0	0.42294556
ZFHX3	1.0	0.394313	1.0	0.9961938	0.2890591	1.0	0.0034358986	0.57590485	0.4215357	0.37382692	0.32616794	0.96503687	1.0	1.0	1.0	1.0	0.2513881	0.001	1.0	0.23639041	0.4432968	1.0	0.008461599	0.01906144	0.23800524	0.02715519	0.09514963	0.36716503	0.9621302	0.0	0.7052951	0.025787124	0.0	0.42852348	0.37756816	1.0	0.36457837	0.34752563	0.32520753	0.8212975	1.0	1.0	0.97475344	1.0	0.64940697	0.12565517	0.484181	0.004394846	0.6285555	0.26584643	0.0	0.05445377	0.0015843331	0.51897687	1.0	0.0	0.083746344	0.25473577	0.9231598	1.0	1.0	0.26329723	0.18547335	0.955945	1.0	0.45209733	1.0	0.2712847	0.035698578	0.52806157	0.93053913	1.0	1.0	0.062444646	1.0	1.0	0.20628998	0.0027879544	0.003406356	0.68326646	1.0	1.0	0.0066499757	0.02299564	0.9385758	0.75605416	1.0	0.0929476	0.3766596	0.2303035	0.2915416	0.0	0.19985116	0.79905206	0.8812996	1.0	1.0	0.02521295	0.09701979	0.17649885	0.17792045	0.7897303	0.65547055	0.9900446	0.13918574	1.0	0.35986227	0.38870826	0.9578078	1.0	0.5483574	0.56863016	0.93178666	1.0	1.0	1.0	1.0	0.0	1.0	0.5599908
